"","X","Player_id","Player","year","team","games_in_season","num_games_missing","num_games_injured","injury_types","earliest_injury","latest_injury","name","full_team","head","shoulder","upper_torso","lower_torso","arm","hand","leg","foot"
"1647","all_info.2938","RolaDe20","Roland,Dennis",2010,"cin",16,0,2,"knee",11,15,"Dennis Roland","Cincinnati Bengals",0,0,0,0,0,0,1,0
"1648","all_info.3038","RuckFr99","Rucker,Frostee",2010,"cin",16,7,9,"toe knee",3,16,"Frostee Rucker","Cincinnati Bengals",0,0,0,0,0,0,1,1
"1649","all_info.3153","ScotBe00","Scott,Bernard",2010,"cin",16,0,4,"hamstring illness toe",5,16,"Bernard Scott","Cincinnati Bengals",0,0,0,0,0,0,1,1
"1650","all_info.3236","ShipJo00","Shipley,Jordan",2010,"cin",16,1,2,"concussion",5,6,"Jordan Shipley","Cincinnati Bengals",1,0,0,0,0,0,0,0
"1651","all_info.3333","ShirJa99","Shirley,Jason",2010,"cin",16,16,16,"achilles",1,16,"Jason Shirley","Cincinnati Bengals",0,0,0,0,0,0,0,1
"1652","all_info.3432","SimsPa99","Sims,Pat",2010,"cin",16,1,5,"knee",5,14,"Pat Sims","Cincinnati Bengals",0,0,0,0,0,0,1,0
"1653","all_info.3530","SkutDa00","Skuta,Dan",2010,"cin",16,0,2,"ankle back",4,16,"Dan Skuta","Cincinnati Bengals",0,0,1,0,0,0,0,1
"1654","all_info.3628","SmitAn23","Smith,Andre",2010,"cin",16,8,9,"ankle foot",7,16,"Andre Smith","Cincinnati Bengals",0,0,0,0,0,0,0,2
"1655","all_info.3728","TrenMo99","Trent,Morgan",2010,"cin",16,8,9,"knee",7,16,"Morgan Trent","Cincinnati Bengals",0,0,0,0,0,0,1,0
"1656","all_info.3826","WadeJo99","Wade,Jonathan",2010,"cin",16,2,2,"knee",14,15,"Jonathan Wade","Cincinnati Bengals",0,0,0,0,0,0,1,0
"1657","all_info.3924","WhitAn20","Whitworth,Andrew",2010,"cin",16,0,1,"knee",12,12,"Andrew Whitworth","Cincinnati Bengals",0,0,0,0,0,0,1,0
"1658","all_info.4023","WillRo03","Williams,Roy",2010,"cin",16,4,6,"knee concussion",5,12,"Roy Williams","Cincinnati Bengals",1,0,0,0,0,0,1,0
"1659","all_info.4126","WilsGi20","Wilson,Gibril",2010,"cin",16,16,16,"knee",1,16,"Gibril Wilson","Cincinnati Bengals",0,0,0,0,0,0,1,0
"1660","all_info39","AdamMi21","Adams,Mike",2010,"cle",16,1,3,"head abdomen",9,11,"Mike Adams","Cleveland Browns",1,0,1,0,0,0,0,0
"1661","all_info.1156","AdamTi00","Adams,Titus",2010,"cle",16,16,16,"leg",1,16,"Titus Adams","Cleveland Browns",0,0,0,0,0,0,1,0
"1662","all_info.2156","AlexEr20","Alexander,Eric",2010,"cle",16,1,2,"groin",15,16,"Eric Alexander","Cleveland Browns",0,0,0,0,0,0,1,0
"1663","all_info.3154","BartEr20","Barton,Eric",2010,"cle",16,0,5,"hip thigh shoulder",3,13,"Eric Barton","Cleveland Browns",0,1,0,1,0,0,1,0
"1664","all_info.4127","BellMi00","Bell,Mike",2010,"cle",16,0,1,"illness",14,14,"Mike Bell","Cleveland Browns",0,0,0,0,0,0,0,0
"1665","all_info.545","BenaMa00","Benard,Marcus",2010,"cle",16,1,9,"shoulder ankle  illness",1,16,"Marcus Benard","Cleveland Browns",0,1,0,0,0,0,0,1
"1666","all_info.639","BoweDa20","Bowens,David",2010,"cle",16,1,2,"knee  head",1,14,"David Bowens","Cleveland Browns",1,0,0,0,0,0,1,0
"1667","all_info.739","BrowSh20","Brown,Sheldon",2010,"cle",16,0,4,"shoulder",10,16,"Sheldon Brown","Cleveland Browns",0,1,0,0,0,0,0,0
"1668","all_info.839","BrowTi20","Brown,Titus",2010,"cle",16,1,2,"concussion",13,14,"Titus Brown","Cleveland Browns",1,0,0,0,0,0,0,0
"1669","all_info.939","ColeKe20","Coleman,Kenyon",2010,"cle",16,0,13,"knee",4,16,"Kenyon Coleman","Cleveland Browns",0,0,0,0,0,0,1,0
"1670","all_info.1039","CostBl20","Costanzo,Blake",2010,"cle",16,6,6,"groin",11,16,"Blake Costanzo","Cleveland Browns",0,0,0,0,0,0,1,0
"1671","all_info.1157","CribJo01","Cribbs,Josh",2010,"cle",16,1,11,"ankle concussion foot foot toes",3,15,"Josh Cribbs","Cleveland Browns",1,0,0,0,0,0,0,4
"1672","all_info.1241","DaviJa03","Davis,James",2010,"cle",16,1,1,"thigh",4,4,"James Davis","Cleveland Browns",0,0,0,0,0,0,1,0
"1673","all_info.1339","DelhJa00","Delhomme,Jake",2010,"cle",16,8,10,"ankle",2,11,"Jake Delhomme","Cleveland Browns",0,0,0,0,0,0,0,1
"1674","all_info.1439","ElamAb20","Elam,Abram",2010,"cle",16,0,1,"knee",6,6,"Abram Elam","Cleveland Browns",0,0,0,0,0,0,1,0
"1675","all_info.1539","FujiSc20","Fujita,Scott",2010,"cle",16,7,7,"knee",10,16,"Scott Fujita","Cleveland Browns",0,0,0,0,0,0,1,0
"1676","all_info.1639","HaggJo00","Haggerty,Johnathan",2010,"cle",16,16,16,"foot",1,16,"Johnathan Haggerty","Cleveland Browns",0,0,0,0,0,0,0,1
"1677","all_info.1739","HardMo00","Hardesty,Montario",2010,"cle",16,16,16,"knee",1,16,"Montario Hardesty","Cleveland Browns",0,0,0,0,0,0,1,0
"1678","all_info.1839","HarrJe00","Harrison,Jerome",2010,"cle",16,1,3,"thigh",3,5,"Jerome Harrison","Cleveland Browns",0,0,0,0,0,0,1,0
"1679","all_info.1939","HillPe00","Hillis,Peyton",2010,"cle",16,0,5,"thigh ankle back",5,16,"Peyton Hillis","Cleveland Browns",0,0,1,0,0,0,1,1
"1680","all_info.2039","JackDQ20","Jackson,D'Qwell",2010,"cle",16,16,16,"pectoral chest",1,16,"D'Qwell Jackson","Cleveland Browns",0,0,2,0,0,0,0,0
"1681","all_info.2157","LauvSh20","Lauvao,Shawn",2010,"cle",16,6,6,"ankle",1,6,"Shawn Lauvao","Cleveland Browns",0,0,0,0,0,0,0,1
"1682","all_info.2241","MackAl20","Mack,Alex",2010,"cle",16,0,3,"shoulder",5,7,"Alex Mack","Cleveland Browns",0,1,0,0,0,0,0,0
"1683","all_info.2339","MaiaKa99","Maiava,Kaluka",2010,"cle",16,14,14,"knee",3,16,"Kaluka Maiava","Cleveland Browns",0,0,0,0,0,0,1,0
"1684","all_info.2439","MassMo00","Massaquoi,Mohamed",2010,"cle",16,1,2,"concussion",7,8,"Mohamed Massaquoi","Cleveland Browns",1,0,0,0,0,0,0,0
"1685","all_info.2539","McCoCo00","McCoy,Colt",2010,"cle",16,3,5,"ankle ankle illness",11,15,"Colt McCoy","Cleveland Browns",0,0,0,0,0,0,0,2
"1686","all_info.2639","MitcCa00","Mitchell,Carlton",2010,"cle",16,1,1,"head",3,3,"Carlton Mitchell","Cleveland Browns",1,0,0,0,0,0,0,0
"1687","all_info.2739","MoorEv00","Moore,Evan",2010,"cle",16,4,5,"head hip",3,16,"Evan Moore","Cleveland Browns",1,0,0,1,0,0,0,0
"1688","all_info.2839","PashTo20","Pashos,Tony",2010,"cle",16,10,10,"ankle",7,16,"Tony Pashos","Cleveland Browns",0,0,0,0,0,0,0,1
"1689","all_info.2939","PontRy20","Pontbriand,Ryan",2010,"cle",16,0,1,"ankle",2,2,"Ryan Pontbriand","Cleveland Browns",0,0,0,0,0,0,0,1
"1690","all_info.3039","RobeCh20","Roberson,Chris",2010,"cle",16,16,16,"leg",1,16,"Chris Roberson","Cleveland Browns",0,0,0,0,0,0,1,0
"1691","all_info.3155","RobeDe00","Roberson,Derrick",2010,"cle",16,2,3,"hip",2,4,"Derrick Roberson","Cleveland Browns",0,0,0,1,0,0,0,0
"1692","all_info.3237","RobiBr00","Robiskie,Brian",2010,"cle",16,2,3,"hamstring",3,5,"Brian Robiskie","Cleveland Browns",0,0,0,0,0,0,1,0
"1693","all_info.3334","RogeSh99","Rogers,Shaun",2010,"cle",16,1,16,"ankle ankle hip elbow",1,16,"Shaun Rogers","Cleveland Browns",0,0,0,1,1,0,0,2
"1694","all_info.3433","RothMa20","Roth,Matt",2010,"cle",16,0,3,"foot hamstring thumb",3,16,"Matt Roth","Cleveland Browns",0,0,0,0,0,1,1,1
"1695","all_info.3531","RoyaRo00","Royal,Robert",2010,"cle",16,1,6,"ankle  calf shoulder elbow",1,16,"Robert Royal","Cleveland Browns",0,1,0,0,1,0,1,1
"1696","all_info.3629","SchaBr00","Schaefering,Brian",2010,"cle",16,0,4,"wrist shoulder illness",3,16,"Brian Schaefering","Cleveland Browns",0,1,0,0,0,1,0,0
"1697","all_info.3729","SmitAl02","Smith,Alex",2010,"cle",16,1,1,"ankle",8,8,"Alex Smith","Cleveland Browns",0,0,0,0,0,0,0,1
"1698","all_info.3827","SmitRo21","Smith,Robaire",2010,"cle",16,11,14,"ankle back",3,16,"Robaire Smith","Cleveland Browns",0,0,1,0,0,0,0,1
"1699","all_info.3925","SoreNi20","Sorensen,Nick",2010,"cle",16,1,4,"concussion head  calf",1,6,"Nick Sorensen","Cleveland Browns",2,0,0,0,0,0,1,0
"1700","all_info.4024","St.CJo20","St. Clair,John",2010,"cle",16,5,9,"ankle",4,16,"John St. Clair","Cleveland Browns",0,0,0,0,0,0,0,1
"1701","all_info.4128","SteiEr20","Steinbach,Eric",2010,"cle",16,0,2,"thigh calf",3,10,"Eric Steinbach","Cleveland Browns",0,0,0,0,0,0,2,0
"1702","all_info.4223","StucCh20","Stuckey,Chansi",2010,"cle",16,0,1,"thigh",15,15,"Chansi Stuckey","Cleveland Browns",0,0,0,0,0,0,1,0
"1703","all_info.4320","ThomJo28","Thomas,Joe",2010,"cle",16,0,3,"elbow shin",3,6,"Joe Thomas","Cleveland Browns",0,0,0,0,1,0,1,0
"1704","all_info.4418","TrusJa99","Trusnik,Jason",2010,"cle",16,0,1,"head",4,4,"Jason Trusnik","Cleveland Browns",1,0,0,0,0,0,0,0
"1705","all_info.4516","VickLa00","Vickers,Lawrence",2010,"cle",16,0,5,"illness groin calf shoulder hamstring",3,16,"Lawrence Vickers","Cleveland Browns",0,1,0,0,0,0,3,0
"1706","all_info.4614","WallSe00","Wallace,Seneca",2010,"cle",16,6,6,"ankle",6,11,"Seneca Wallace","Cleveland Browns",0,0,0,0,0,0,0,1
"1707","all_info.4712","WardT.99","Ward,T.J.",2010,"cle",16,0,1,"thigh",12,12,"T.J. Ward","Cleveland Browns",0,0,0,0,0,0,1,0
"1708","all_info.4811","WatsBe00","Watson,Ben",2010,"cle",16,0,4,"ankle foot",7,16,"Ben Watson","Cleveland Browns",0,0,0,0,0,0,0,2
"1709","all_info.4910","WomaFl20","Womack,Floyd",2010,"cle",16,0,12,"knee  shoulder",1,16,"Floyd Womack","Cleveland Browns",0,1,0,0,0,0,1,0
"1710","all_info.506","WrigEr99","Wright,Eric",2010,"cle",16,3,5,"knee",11,16,"Eric Wright","Cleveland Browns",0,0,0,0,0,0,1,0
"1711","all_info.5111","YateBi20","Yates,Billy",2010,"cle",16,7,7,"foot",10,16,"Billy Yates","Cleveland Browns",0,0,0,0,0,0,0,1
"1712","all_info.5210","ZastDa20","Zastudil,Dave",2010,"cle",16,9,9,"knee",1,9,"Dave Zastudil","Cleveland Browns",0,0,0,0,0,0,1,0
"1713","all_info40","AndeDe01","Anderson,Deon",2010,"dal",16,2,2,"knee",2,3,"Deon Anderson","Dallas Cowboys",0,0,0,0,0,0,1,0
"1714","all_info.1158","AustMi00","Austin,Miles",2010,"dal",16,0,1,"forearm",11,11,"Miles Austin","Dallas Cowboys",1,0,0,0,1,0,0,0
"1715","all_info.2158","BallAl99","Ball,Alan",2010,"dal",16,0,1,"shoulder",5,5,"Alan Ball","Dallas Cowboys",0,1,0,0,0,0,0,0
"1716","all_info.3156","BarbMa01","Barber,Marion",2010,"dal",16,3,4,"calf",12,15,"Marion Barber","Dallas Cowboys",0,0,0,0,0,0,1,0
"1717","all_info.4129","BennMa00","Bennett,Martellus",2010,"dal",16,0,1,"ankle",5,5,"Martellus Bennett","Dallas Cowboys",0,0,0,0,0,0,0,1
"1718","all_info.546","BrooKe00","Brooking,Keith",2010,"dal",16,0,5,"foot",12,16,"Keith Brooking","Dallas Cowboys",0,0,0,0,0,0,0,1
"1719","all_info.640","BryaDe01","Bryant,Dez",2010,"dal",16,4,9,"ribs ribs ankle ankle",3,16,"Dez Bryant","Dallas Cowboys",0,0,2,0,0,0,0,2
"1720","all_info.740","ColoMa20","Colombo,Marc",2010,"dal",16,1,3,"knee  back",1,8,"Marc Colombo","Dallas Cowboys",0,0,1,0,0,0,1,0
"1721","all_info.840","GronCh00","Gronkowski,Chris",2010,"dal",16,1,2,"groin",4,5,"Chris Gronkowski","Dallas Cowboys",0,0,0,0,0,0,1,0
"1722","all_info.940","GuroAn20","Gurode,Andre",2010,"dal",16,0,2,"knee",5,6,"Andre Gurode","Dallas Cowboys",0,0,0,0,0,0,1,0
"1723","all_info.1040","HatcJa20","Hatcher,Jason",2010,"dal",16,3,5,"groin",7,11,"Jason Hatcher","Dallas Cowboys",0,0,0,0,0,0,1,0
"1724","all_info.1159","HodgSt99","Hodge,Stephen",2010,"dal",16,9,9,"knee",1,9,"Stephen Hodge","Dallas Cowboys",0,0,0,0,0,0,1,0
"1725","all_info.1242","HollMo20","Holland,Montrae",2010,"dal",16,2,3,"groin",7,9,"Montrae Holland","Dallas Cowboys",0,0,0,0,0,0,1,0
"1726","all_info.1340","HollJe00","Holley,Jesse",2010,"dal",16,0,3,"knee",14,16,"Jesse Holley","Dallas Cowboys",0,0,0,0,0,0,1,0
"1727","all_info.1440","HurdSa00","Hurd,Sam",2010,"dal",16,1,1,"head",16,16,"Sam Hurd","Dallas Cowboys",1,0,0,0,0,0,0,0
"1728","all_info.1540","JameBr20","James,Bradie",2010,"dal",16,0,12,"knee",5,16,"Bradie James","Dallas Cowboys",0,0,0,0,0,0,1,0
"1729","all_info.1640","JenkMi99","Jenkins,Mike",2010,"dal",16,0,3,"knee neck",3,11,"Mike Jenkins","Dallas Cowboys",1,0,0,0,0,0,1,0
"1730","all_info.1740","JoneFe00","Jones,Felix",2010,"dal",16,0,5,"arm ankle hip shin",7,15,"Felix Jones","Dallas Cowboys",0,0,0,1,1,0,1,1
"1731","all_info.1840","KitnJo00","Kitna,Jon",2010,"dal",16,1,1,"abdomen",16,16,"Jon Kitna","Dallas Cowboys",0,0,1,0,0,0,0,0
"1732","all_info.1940","KosiKy20","Kosier,Kyle",2010,"dal",16,3,6,"knee  achilles ankle",1,8,"Kyle Kosier","Dallas Cowboys",0,0,0,0,0,0,1,2
"1733","all_info.2040","LeexSe99","Lee,Sean",2010,"dal",16,2,5,"hamstring shoulder concussion shoulder",2,16,"Sean Lee","Dallas Cowboys",1,2,0,0,0,0,1,0
"1734","all_info.2159","LissSe99","Lissemore,Sean",2010,"dal",16,8,8,"ankle",9,16,"Sean Lissemore","Dallas Cowboys",0,0,0,0,0,0,0,1
"1735","all_info.2242","McCaBr01","McCann,Bryan",2010,"dal",16,0,2,"leg ankle",8,12,"Bryan McCann","Dallas Cowboys",0,0,0,0,0,0,1,1
"1736","all_info.2340","NewmTe20","Newman,Terence",2010,"dal",16,0,5,"ribs ankle illness",8,14,"Terence Newman","Dallas Cowboys",0,0,1,0,0,0,0,1
"1737","all_info.2440","OgleKe00","Ogletree,Kevin",2010,"dal",16,5,5,"back toe",10,16,"Kevin Ogletree","Dallas Cowboys",0,0,1,0,0,0,0,1
"1738","all_info.2540","OlshIg20","Olshansky,Igor",2010,"dal",16,0,1,"knee",5,5,"Igor Olshansky","Dallas Cowboys",0,0,0,0,0,0,1,0
"1739","all_info.2640","OwusAk99","Owusu-Ansah,Akwasi",2010,"dal",16,9,9,"ankle",8,16,"Akwasi Owusu-Ansah","Dallas Cowboys",0,0,0,0,0,0,0,1
"1740","all_info.2740","PhilJo00","Phillips,John",2010,"dal",16,16,16,"knee",1,16,"John Phillips","Dallas Cowboys",0,0,0,0,0,0,1,0
"1741","all_info.2840","RatlJa20","Ratliff,Jay",2010,"dal",16,0,2,"knee",10,11,"Jay Ratliff","Dallas Cowboys",0,0,0,0,0,0,1,0
"1742","all_info.2940","RomoTo00","Romo,Tony",2010,"dal",16,10,10,"collarbone",7,16,"Tony Romo","Dallas Cowboys",0,1,0,0,0,0,0,0
"1743","all_info.3040","ScanOr99","Scandrick,Orlando",2010,"dal",16,0,2,"neck concussion",11,13,"Orlando Scandrick","Dallas Cowboys",2,0,0,0,0,0,0,0
"1744","all_info.3157","SensGe20","Sensabaugh,Gerald",2010,"dal",16,0,3,"shoulder  thigh concussion",1,15,"Gerald Sensabaugh","Dallas Cowboys",1,1,0,0,0,0,1,0
"1745","all_info.3238","SpeaMa21","Spears,Marcus",2010,"dal",16,8,8,"calf",9,16,"Marcus Spears","Dallas Cowboys",0,0,0,0,0,0,1,0
"1746","all_info.3335","SpenAn99","Spencer,Anthony",2010,"dal",16,0,1,"neck",9,9,"Anthony Spencer","Dallas Cowboys",1,0,0,0,0,0,0,0
"1747","all_info.3434","WareDe99","Ware,DeMarcus",2010,"dal",16,0,1,"head",2,2,"DeMarcus Ware","Dallas Cowboys",1,0,0,0,0,0,0,0
"1748","all_info.3532","WillLe20","Williams,Leon",2010,"dal",16,1,1,"hamstring",16,16,"Leon Williams","Dallas Cowboys",0,0,0,0,0,0,1,0
"1749","all_info.3630","WillRo04","Williams,Roy",2010,"dal",16,1,4,"head groin",8,16,"Roy Williams","Dallas Cowboys",1,0,0,0,0,0,1,0
"1750","all_info.3730","WittJa00","Witten,Jason",2010,"dal",16,0,2,"concussion knee",3,4,"Jason Witten","Dallas Cowboys",1,0,0,0,0,0,1,0
"1751","all_info.3828","YounSa21","Young,Sam",2010,"dal",16,3,3,"knee",1,3,"Sam Young","Dallas Cowboys",0,0,0,0,0,0,1,0
"1752","all_info41","AlexKe02","Alexander,Kevin",2010,"den",16,0,1,"ankle",14,14,"Kevin Alexander","Denver Broncos",0,0,0,0,0,0,0,1
"1753","all_info.1160","AyerRo99","Ayers,Robert",2010,"den",16,5,6,"foot",6,11,"Robert Ayers","Denver Broncos",0,0,0,0,0,0,0,1
"1754","all_info.2160","BailCh00","Bailey,Champ",2010,"den",16,1,4,"foot chest ribs ankle",3,16,"Champ Bailey","Denver Broncos",0,0,2,0,0,0,0,2
"1755","all_info.3158","BranMa00","Branson,Marquez",2010,"den",16,1,1,"knee",1,1,"Marquez Branson","Denver Broncos",0,0,0,0,0,0,1,0
"1756","all_info.4130","BrowAn03","Brown,Andre",2010,"den",16,2,2,"toe  illness",1,6,"Andre Brown","Denver Broncos",0,0,0,0,0,0,0,1
"1757","all_info.547","BrutDa99","Bruton,David",2010,"den",16,0,4,"leg ribs",5,16,"David Bruton","Denver Broncos",0,0,1,0,0,0,1,0
"1758","all_info.641","CoatDa00","Coats,Daniel",2010,"den",16,0,1,"finger",15,15,"Daniel Coats","Denver Broncos",0,0,0,0,0,1,0,0
"1759","all_info.741","CoxxPe99","Cox,Perrish",2010,"den",16,1,2,"concussion personal legal",8,13,"Perrish Cox","Denver Broncos",1,0,0,0,0,0,1,0
"1760","all_info.841","DawkBr00","Dawkins,Brian",2010,"den",16,5,9,"ankle knee",4,16,"Brian Dawkins","Denver Broncos",0,0,0,0,0,0,1,1
"1761","all_info.941","DeckEr00","Decker,Eric",2010,"den",16,0,2,"foot ankle",14,16,"Eric Decker","Denver Broncos",0,0,0,0,0,0,0,2
"1762","all_info.1041","DumeEl20","Dumervil,Elvis",2010,"den",16,16,16,"pectoral",1,16,"Elvis Dumervil","Denver Broncos",0,0,1,0,0,0,0,0
"1763","all_info.1161","GoodAn20","Goodman,Andre'",2010,"den",16,8,11,"thigh quadriceps hip",3,13,"Andre' Goodman","Denver Broncos",0,0,0,1,0,0,2,0
"1764","all_info.1243","GrahDa00","Graham,Daniel",2010,"den",16,0,1,"chest",1,1,"Daniel Graham","Denver Broncos",0,0,1,0,0,0,0,0
"1765","all_info.1341","GronDa00","Gronkowski,Dan",2010,"den",16,4,4,"ankle",13,16,"Dan Gronkowski","Denver Broncos",0,0,0,0,0,0,0,1
"1766","all_info.1441","HaggMa20","Haggan,Mario",2010,"den",16,0,2,"neck quadriceps",6,16,"Mario Haggan","Denver Broncos",1,0,0,0,0,0,1,0
"1767","all_info.1541","HarrRy20","Harris,Ryan",2010,"den",16,3,4,"ankle",1,4,"Ryan Harris","Denver Broncos",0,0,0,0,0,0,0,1
"1768","all_info.1641","HillRe20","Hill,Renaldo",2010,"den",16,0,1,"neck",10,10,"Renaldo Hill","Denver Broncos",1,0,0,0,0,0,0,0
"1769","all_info.1741","HuntJa24","Hunter,Jason",2010,"den",16,0,1,"undisclosed",11,11,"Jason Hunter","Denver Broncos",0,0,0,0,0,0,0,0
"1770","all_info.1841","KupeCh20","Kuper,Chris",2010,"den",16,1,2,"knee ankle knee",2,3,"Chris Kuper","Denver Broncos",0,0,0,0,0,0,2,1
"1771","all_info.1941","LarsSp99","Larsen,Spencer",2010,"den",16,5,7,"ankle hamstring",4,16,"Spencer Larsen","Denver Broncos",0,0,0,0,0,0,1,1
"1772","all_info.2041","LloyBr00","Lloyd,Brandon",2010,"den",16,0,1,"calf",14,14,"Brandon Lloyd","Denver Broncos",0,0,0,0,0,0,1,0
"1773","all_info.2161","MaroLa00","Maroney,Laurence",2010,"den",16,1,2,"thigh",2,3,"Laurence Maroney","Denver Broncos",0,0,0,0,0,0,1,0
"1774","all_info.2243","MaysJo99","Mays,Joe",2010,"den",16,4,4,"knee",13,16,"Joe Mays","Denver Broncos",0,0,0,0,0,0,1,0
"1775","all_info.2341","McBaDa99","McBath,Darcel",2010,"den",16,9,14,"forearm  ankle quadricep quadriceps",1,16,"Darcel McBath","Denver Broncos",1,0,0,0,1,0,2,1
"1776","all_info.2441","McCaKy00","McCarthy,Kyle",2010,"den",16,3,3,"knee",14,16,"Kyle McCarthy","Denver Broncos",0,0,0,0,0,0,1,0
"1777","all_info.2541","McKiKe00","McKinley,Kenny",2010,"den",16,2,2,"knee",1,2,"Kenny McKinley","Denver Broncos",0,0,0,0,0,0,1,0
"1778","all_info.2641","MoreKn00","Moreno,Knowshon",2010,"den",16,3,7,"hamstring  ribs",1,16,"Knowshon Moreno","Denver Broncos",0,0,1,0,0,0,1,0
"1779","all_info.2741","OrtoKy00","Orton,Kyle",2010,"den",16,3,3,"ribs",14,16,"Kyle Orton","Denver Broncos",0,0,1,0,0,0,0,0
"1780","all_info.2841","PratMa20","Prater,Matt",2010,"den",16,4,4,"groin",13,16,"Matt Prater","Denver Broncos",0,0,0,0,0,0,1,0
"1781","all_info.2941","RobiLe99","Robinson,Lee",2010,"den",16,1,1,"hamstring",16,16,"Lee Robinson","Denver Broncos",0,0,0,0,0,0,1,0
"1782","all_info.3041","RoyaEd00","Royal,Eddie",2010,"den",16,0,6,"groin hamstring back",2,16,"Eddie Royal","Denver Broncos",0,0,1,0,0,0,2,0
"1783","all_info.3159","StokBr00","Stokley,Brandon",2010,"den",16,1,1,"groin",1,1,"Brandon Stokley","Denver Broncos",0,0,0,0,0,0,1,0
"1784","all_info.3239","TeboTi00","Tebow,Tim",2010,"den",16,0,1,"ankle",16,16,"Tim Tebow","Denver Broncos",0,0,0,0,0,0,0,1
"1785","all_info.3336","ThomDe03","Thomas,Demaryius",2010,"den",16,6,9,"foot  concussion ankle",1,16,"Demaryius Thomas","Denver Broncos",1,0,0,0,0,0,0,2
"1786","all_info.3435","ThomMa99","Thomas,Marcus",2010,"den",16,0,1,"ankle",14,14,"Marcus Thomas","Denver Broncos",0,0,0,0,0,0,0,1
"1787","all_info.3533","VickKe99","Vickerson,Kevin",2010,"den",16,1,3,"groin",7,9,"Kevin Vickerson","Denver Broncos",0,0,0,0,0,0,1,0
"1788","all_info.3631","WhitLe01","White,LenDale",2010,"den",16,16,16,"achilles",1,16,"LenDale White","Denver Broncos",0,0,0,0,0,0,0,1
"1789","all_info.3731","WillD.20","Williams,D.J.",2010,"den",16,0,2,"personal legal concussion",9,11,"D.J. Williams","Denver Broncos",1,0,0,0,0,0,1,0
"1790","all_info.3829","WillMa00","Willis,Matt",2010,"den",16,10,10,"foot",7,16,"Matt Willis","Denver Broncos",0,0,0,0,0,0,0,1
"1791","all_info.3926","WoodWe20","Woodyard,Wesley",2010,"den",16,5,8,"hamstring",2,9,"Wesley Woodyard","Denver Broncos",0,0,0,0,0,0,1,0
"1792","all_info42","AvriCl99","Avril,Cliff",2010,"det",16,3,10,"knee finger quadriceps quadricep rib",2,15,"Cliff Avril","Detroit Lions",0,0,1,0,0,1,3,0
"1793","all_info.1162","BerrAa00","Berry,Aaron",2010,"det",16,15,15,"shoulder",2,16,"Aaron Berry","Detroit Lions",0,1,0,0,0,0,0,0
"1794","all_info.2162","BestJa00","Best,Jahvid",2010,"det",16,0,14,"toe",2,16,"Jahvid Best","Detroit Lions",0,0,0,0,0,0,0,1
"1795","all_info.3160","BrowAa00","Brown,Aaron",2010,"det",16,6,6,"hand finger",4,9,"Aaron Brown","Detroit Lions",0,0,0,0,0,2,0,0
"1796","all_info.4131","BrowC.20","Brown,C.C.",2010,"det",16,1,7,"forearm quadricep  knee",1,9,"C.C. Brown","Detroit Lions",1,0,0,0,1,0,2,0
"1797","all_info.548","BryaCo99","Bryan,Copeland",2010,"det",16,16,16,"knee",1,16,"Copeland Bryan","Detroit Lions",0,0,0,0,0,0,1,0
"1798","all_info.642","BurlNa00","Burleson,Nate",2010,"det",16,2,7,"ankle hamstring",2,13,"Nate Burleson","Detroit Lions",0,0,0,0,0,0,1,1
"1799","all_info.742","CarpBo20","Carpenter,Bobby",2010,"det",16,0,2,"toe",10,11,"Bobby Carpenter","Detroit Lions",0,0,0,0,0,0,0,1
"1800","all_info.842","CherGo20","Cherilus,Gosder",2010,"det",16,4,5,"knee",12,16,"Gosder Cherilus","Detroit Lions",0,0,0,0,0,0,1,0
"1801","all_info.942","CiurVi20","Ciurciu,Vinny",2010,"det",16,1,2,"concussion",14,15,"Vinny Ciurciu","Detroit Lions",1,0,0,0,0,0,0,0
"1802","all_info.1042","CoheJo00","Cohen,Joe",2010,"det",16,16,16,"knee",1,16,"Joe Cohen","Detroit Lions",0,0,0,0,0,0,1,0
"1803","all_info.1163","DeVrJa20","DeVries,Jared",2010,"det",16,16,16,"knee",1,16,"Jared DeVries","Detroit Lions",0,0,0,0,0,0,1,0
"1804","all_info.1244","DelmLo99","Delmas,Louis",2010,"det",16,1,9,"groin groin biceps groin biceps calf ankle  concussion",1,15,"Louis Delmas","Detroit Lions",1,0,0,0,2,0,4,1
"1805","all_info.1342","DickRi00","Dickson,Richard",2010,"det",16,16,16,"knee",1,16,"Richard Dickson","Detroit Lions",0,0,0,0,0,0,1,0
"1806","all_info.1442","DizoJo99","Dizon,Jordon",2010,"det",16,16,16,"knee",1,16,"Jordon Dizon","Detroit Lions",0,0,0,0,0,0,1,0
"1807","all_info.1542","EkejIs20","Ekejiuba,Isaiah",2010,"det",16,7,8,"knee",8,16,"Isaiah Ekejiuba","Detroit Lions",0,0,0,0,0,0,1,0
"1808","all_info.1642","FlueAn99","Fluellen,Andre",2010,"det",16,0,1,"concussion",7,7,"Andre Fluellen","Detroit Lions",1,0,0,0,0,0,0,0
"1809","all_info.1742","FollZa99","Follett,Zack",2010,"det",16,11,12,"concussion neck",3,16,"Zack Follett","Detroit Lions",2,0,0,0,0,0,0,0
"1810","all_info.1842","GandDy20","Gandy,Dylan",2010,"det",16,0,1,"calf",11,11,"Dylan Gandy","Detroit Lions",0,0,0,0,0,0,1,0
